Region,District,Ward,Village,Total Population
Shinyanga ,Shinyanga Municipal ,kambarage,jomu,3
Shinyanga ,Shinyanga Municipal ,chibe,chibe,6
Shinyanga ,Shinyanga Municipal ,lubaga,bushushu,1
Shinyanga ,Shinyanga Municipal ,lubaga,lubaga farm,4
Shinyanga ,Shinyanga Municipal ,lubaga,lubaga kijijini,2
Shinyanga ,Shinyanga Municipal ,ndembezi,ndembezi,2
Shinyanga ,Shinyanga Municipal ,ndembezi,tambukareli,3
Shinyanga ,Shinyanga Municipal ,ndembezi,mabambasi,3
Shinyanga ,Shinyanga Municipal ,ndembezi,mbuyuni,2
Shinyanga ,Shinyanga Municipal ,ndembezi,dome,5
Shinyanga ,Shinyanga Municipal ,masekelo,bondeni,1
Shinyanga ,Shinyanga Municipal ,masekelo,mwamala,3
Shinyanga ,Shinyanga Municipal ,masekelo,luhende,2
Shinyanga ,Shinyanga Municipal ,masekelo,masekelo,2
Shinyanga ,Shinyanga Municipal ,old shinyanga,ihapa,3
Shinyanga ,Shinyanga Municipal ,old shinyanga,old shinyanga,7
Shinyanga ,Kishapu ,bunambiyu,butuyu,4
Shinyanga ,Kishapu ,bunambiyu,bunambiyu,4
Shinyanga ,Kishapu ,bunambiyu,ng'wasubi,2
Shinyanga ,Kishapu ,bunambiyu,ngwanghili,2
Shinyanga ,Kishapu ,bunambiyu,itongoitale,1
Shinyanga ,Kishapu ,bubiki,ng'wajiningu,2
Shinyanga ,Kishapu ,bubiki,busangwa,5
Shinyanga ,Kishapu ,bubiki,ng'wanima,2
Shinyanga ,Kishapu ,bubiki,bubiki,2
Shinyanga ,Kishapu ,bubiki,ng'wamishoni,2
Shinyanga ,Kishapu ,bubiki,nyasamba,4
Shinyanga ,Kishapu ,bubiki,bubiki 'b',3
Shinyanga ,Kishapu ,songwa,seseko,2
Shinyanga ,Kishapu ,songwa,mpumbula,2
Shinyanga ,Kishapu ,songwa,songwa,2
Shinyanga ,Kishapu ,songwa,ikonongo,2
Shinyanga ,Kishapu ,songwa,maganzo,8
Shinyanga ,Kishapu ,songwa,masagala,4
Shinyanga ,Kishapu ,seke-bugoro,ng'wagalankulu,1
Shinyanga ,Kishapu ,seke-bugoro,seke bugoro,2
Shinyanga ,Kishapu ,seke-bugoro,seke ididi,3
Shinyanga ,Kishapu ,seke-bugoro,dulisi,2
Shinyanga ,Kishapu ,seke-bugoro,mwamasololo,1
Shinyanga ,Kishapu ,seke-bugoro,mipa,2
Shinyanga ,Kishapu ,seke-bugoro,mwakolomwa,2
Shinyanga ,Kishapu ,seke-bugoro,ng'washinogela,4
Shinyanga ,Kishapu ,mondo,wishiteleja,3
Shinyanga ,Kishapu ,mondo,kabila,3
Shinyanga ,Kishapu ,mondo,buganika,3
Shinyanga ,Kishapu ,mondo,ngwigumbi,3
Shinyanga ,Kishapu ,mondo,buchambi,2
Shinyanga ,Kishapu ,mwadui lohumbo,bulima,3
Shinyanga ,Kishapu ,mwadui lohumbo,idukilo,4
Shinyanga ,Kishapu ,mwadui lohumbo,igumangobo,2
Shinyanga ,Kishapu ,mwadui lohumbo,nyenze,2
Shinyanga ,Kishapu ,mwadui lohumbo,ng'wang'holo,2
Shinyanga ,Kishapu ,mwadui lohumbo,mwadui-lohumbo,9
Shinyanga ,Kishapu ,uchunga,bupigi,2
Shinyanga ,Kishapu ,uchunga,butungwa,2
Shinyanga ,Kishapu ,uchunga,ngundangali,2
Shinyanga ,Kishapu ,uchunga,kakola,907
Shinyanga ,Kishapu ,uchunga,unyanyembe,3
Shinyanga ,Kishapu ,uchunga,igaga 'a',1
Shinyanga ,Kishapu ,uchunga,igaga 'b',2
Shinyanga ,Kishapu ,uchunga,dugushilu,1
Shinyanga ,Kishapu ,uchunga,wella,3
Shinyanga ,Kishapu ,kishapu,migunga,3
Shinyanga ,Kishapu ,kishapu,mwamagembe,2
Shinyanga ,Kishapu ,kishapu,mwataga,2
Shinyanga ,Kishapu ,kishapu,mwanulu,1
Shinyanga ,Kishapu ,kishapu,kishapu,2
Shinyanga ,Kishapu ,kishapu,isoso,2
Shinyanga ,Kishapu ,kishapu,mhunze,6
Shinyanga ,Kishapu ,kishapu,lubaga,2
Shinyanga ,Kishapu ,mwakipoya,mwangongo,3
Shinyanga ,Kishapu ,mwakipoya,mwakipoya,3
Shinyanga ,Kishapu ,mwakipoya,iboja,1
Shinyanga ,Kishapu ,mwakipoya,ngeme,2
Shinyanga ,Kishapu ,shagihilu,mangu,2
Shinyanga ,Kishapu ,shagihilu,shagililu,1
Shinyanga ,Kishapu ,shagihilu,itimija,696
Shinyanga ,Kishapu ,shagihilu,ndoleleji,3
Shinyanga ,Kishapu ,shagihilu,gimagi,2
Shinyanga ,Kishapu ,shagihilu,mwalata,1
Shinyanga ,Kishapu ,shagihilu,sanjo,1
Shinyanga ,Kishapu ,shagihilu,mwatuju,2
Shinyanga ,Kishapu ,somagedi,jigulu,2
Shinyanga ,Kishapu ,somagedi,wimate,2
Shinyanga ,Kishapu ,somagedi,kisesa,3
Shinyanga ,Kishapu ,mwamalasa,mwandu,1
Shinyanga ,Kishapu ,mwamalasa,mwamashimba,3
Shinyanga ,Kishapu ,mwamalasa,ng'wandoma,1
Shinyanga ,Kishapu ,mwamalasa,mwamalasa,2
Shinyanga ,Kishapu ,mwamalasa,kinampanda,3
Shinyanga ,Kishapu ,mwamalasa,magalata,3
Shinyanga ,Kishapu ,masanga,mwampalo,1
Shinyanga ,Kishapu ,masanga,masanga,1
Shinyanga ,Kishapu ,masanga,ng'wanghalanga,3
Shinyanga ,Kishapu ,masanga,bulekela,2
Shinyanga ,Kishapu ,masanga,buzinza,3
Shinyanga ,Kishapu ,masanga,mwajidalala,3
Shinyanga ,Kishapu ,masanga,dodoma,1
Shinyanga ,Kishapu ,lagana,mihama,3
Shinyanga ,Kishapu ,lagana,lagana,2
Shinyanga ,Kishapu ,lagana,beledi,2
Shinyanga ,Kishapu ,lagana,mwamadulu,2
Shinyanga ,Kishapu ,lagana,nyawa,1
Shinyanga ,Kishapu ,mwamashele,isagala,2
Shinyanga ,Kishapu ,mwamashele,mwamashele,2
Shinyanga ,Kishapu ,mwamashele,busongo,2
Shinyanga ,Kishapu ,mwamashele,bubinza,1
Shinyanga ,Kishapu ,mwamashele,lwagalalo,2
Shinyanga ,Kishapu ,ngofila,inolelo,1
Shinyanga ,Kishapu ,ngofila,mwamanota,3
Shinyanga ,Kishapu ,ngofila,idushi,2
Shinyanga ,Kishapu ,ngofila,ngofila,3
Shinyanga ,Kishapu ,ngofila,kalitu,2
Shinyanga ,Kishapu ,kiloleli,kiloleli,3
Shinyanga ,Kishapu ,kiloleli,miyuguyu,1
Shinyanga ,Kishapu ,kiloleli,muguda,2
Shinyanga ,Kishapu ,ukenyenge,mayanji,1
Shinyanga ,Kishapu ,ukenyenge,bulimba,2
Shinyanga ,Kishapu ,ukenyenge,negezi,2
Shinyanga ,Kishapu ,ukenyenge,ukenyenge,3
Shinyanga ,Kishapu ,ukenyenge,ikonda 'a',2
Shinyanga ,Kishapu ,ukenyenge,ubata,2
Shinyanga ,Kishapu ,ukenyenge,mwaweja,2
Shinyanga ,Kishapu ,ukenyenge,mwajiginya 'a',2
Shinyanga ,Kishapu ,talaga,kijongo,2
Shinyanga ,Kishapu ,talaga,nhobola,2877
Shinyanga ,Kishapu ,talaga,nhendegese,1
Shinyanga ,Kishapu ,talaga,ngunga,2
Shinyanga ,Kishapu ,talaga,lunguya,1
Shinyanga ,Kishapu ,itilima,ipeja,1
Shinyanga ,Kishapu ,itilima,ikonokelo,1
Shinyanga ,Kishapu ,itilima,itilima,2
Shinyanga ,Kishapu ,itilima,mwamala 'a',2
Shinyanga ,Kishapu ,itilima,ikoma,2
Shinyanga ,Kishapu ,itilima,ilebelebe,1
Shinyanga ,Kishapu ,itilima,mwajiginya 'b',889
Shinyanga ,Kishapu ,itilima,lilindilo,1
Shinyanga ,Shinyanga ,imesela,mwamanyuda,4
Shinyanga ,Shinyanga ,imesela,maskati,1
Shinyanga ,Shinyanga ,imesela,nyika,2
Shinyanga ,Shinyanga ,imesela,imesela,1
Shinyanga ,Shinyanga ,usule,masunula,2
Shinyanga ,Shinyanga ,usule,igalamya,2
Shinyanga ,Shinyanga ,usule,tindengulu,904
Shinyanga ,Shinyanga ,usule,ishololo,1
Shinyanga ,Shinyanga ,ilola,kasingili,3
Shinyanga ,Shinyanga ,ilola,ihalo,5
Shinyanga ,Shinyanga ,ilola,mendo,2
Shinyanga ,Shinyanga ,didia,mwamalulu,2
Shinyanga ,Shinyanga ,didia,bukumbi,2
Shinyanga ,Shinyanga ,didia,mwanono,2
Shinyanga ,Shinyanga ,didia,didia,4
Shinyanga ,Shinyanga ,didia,chembeli,2
Shinyanga ,Shinyanga ,itwangi,zobogo,2
Shinyanga ,Shinyanga ,itwangi,itwangi,3
Shinyanga ,Shinyanga ,itwangi,butini,3
Shinyanga ,Shinyanga ,itwangi,kidanda,2
Shinyanga ,Shinyanga ,tinde,nhumbili,1
Shinyanga ,Shinyanga ,tinde,ngokolo,1
Shinyanga ,Shinyanga ,tinde,buchama,2
Shinyanga ,Shinyanga ,tinde,jomu,6
Shinyanga ,Shinyanga ,tinde,kituli,4
Shinyanga ,Shinyanga ,mwakitolyo,mahembe,3
Shinyanga ,Shinyanga ,mwakitolyo,mawemilu,2
Shinyanga ,Shinyanga ,mwakitolyo,mwasenge,3
Shinyanga ,Shinyanga ,mwakitolyo,mwakitolyo,6
Shinyanga ,Shinyanga ,mwakitolyo,nyang'ombe,2
Shinyanga ,Shinyanga ,mwakitolyo,nyaligongo,4
Shinyanga ,Shinyanga ,salawe,songambele,9
Shinyanga ,Shinyanga ,salawe,amani,3
Shinyanga ,Shinyanga ,salawe,buduhe,3
Shinyanga ,Shinyanga ,salawe,nzoza,3
Shinyanga ,Shinyanga ,solwa,mwakatola,2
Shinyanga ,Shinyanga ,solwa,manhigana,6
Shinyanga ,Shinyanga ,solwa,mwasekagi,4
Shinyanga ,Shinyanga ,solwa,mwiseme,4
Shinyanga ,Shinyanga ,solwa,solwa,4
Shinyanga ,Shinyanga ,solwa,mwandutu,3
Shinyanga ,Shinyanga ,iselamagazi,mwamakaranga,4
Shinyanga ,Shinyanga ,iselamagazi,ibubu,1
Shinyanga ,Shinyanga ,iselamagazi,ng'homango,4
Shinyanga ,Shinyanga ,iselamagazi,mwabundala,3
Shinyanga ,Shinyanga ,iselamagazi,ichongo,2
Shinyanga ,Shinyanga ,iselamagazi,iselamagazi,6
Shinyanga ,Shinyanga ,lyabukande,lyagiti,2
Shinyanga ,Shinyanga ,lyabukande,lyabukande,8
Shinyanga ,Shinyanga ,lyabukande,kimandaguli,8
Shinyanga ,Shinyanga ,lyabukande,buzinza,1
Shinyanga ,Shinyanga ,mwantini,mishepo,2
Shinyanga ,Shinyanga ,mwantini,bushoma,2
Shinyanga ,Shinyanga ,mwantini,kilimawe,2
Shinyanga ,Shinyanga ,pandagichiza,pandagichiza,3
Shinyanga ,Shinyanga ,pandagichiza,shilabela,3
Shinyanga ,Shinyanga ,pandagichiza,sayu,3
Shinyanga ,Shinyanga ,pandagichiza,mwamadilanha,2
Shinyanga ,Shinyanga ,mwamala,ibanza,1
Shinyanga ,Shinyanga ,mwamala,mwamalala 'b',2
Shinyanga ,Shinyanga ,mwamala,bugogo,6
Shinyanga ,Shinyanga ,samuye,ishinabulandi,3
Shinyanga ,Shinyanga ,samuye,idodoma,1
Shinyanga ,Shinyanga ,samuye,isela,2
Shinyanga ,Shinyanga ,samuye,ibingo,3
Shinyanga ,Shinyanga ,samuye,ng'wanghalanga,3
Shinyanga ,Shinyanga ,usanda,singita,4
Shinyanga ,Shinyanga ,usanda,manyanda,4
Shinyanga ,Shinyanga ,usanda,nzagaluba,1
Shinyanga ,Shinyanga ,usanda,shabuluba,2
Shinyanga ,Shinyanga ,usanda,ngaganulwa,3
Shinyanga ,Shinyanga ,puni,buyubi,1
Shinyanga ,Shinyanga ,puni,puni,1
Shinyanga ,Shinyanga ,puni,nyashimbi,2
Shinyanga ,Shinyanga ,nyida,nduguti,2
Shinyanga ,Shinyanga ,nyida,igembya,700
Shinyanga ,Shinyanga ,nyida,nyida,4
Shinyanga ,Shinyanga ,nsalala,welezo,1
Shinyanga ,Shinyanga ,nsalala,nsalala,2
Shinyanga ,Shinyanga ,nsalala,mwamkanga,2
Shinyanga ,Shinyanga ,nsalala,nshishinulu,2
Shinyanga ,Shinyanga ,bukene,sumbigu,3
Shinyanga ,Shinyanga ,bukene,masekelo,2
Shinyanga ,Shinyanga ,bukene,bukene,2
Shinyanga ,Shinyanga ,bukene,kazuni,1
Shinyanga ,Shinyanga ,masengwa,masengwa,3
Shinyanga ,Shinyanga ,masengwa,ikonda 'b',2
Shinyanga ,Shinyanga ,masengwa,ilobashi,2112
Shinyanga ,Shinyanga ,masengwa,bubale,4
Shinyanga ,Shinyanga ,mwenge,mwongozo,4
Shinyanga ,Shinyanga ,mwenge,mwenge,7
Shinyanga ,Shinyanga ,mwenge,zunzuli,4
Shinyanga ,Shinyanga ,mwenge,ipango,2
Shinyanga ,Shinyanga ,lyabusalu,mwajiji,7
Shinyanga ,Shinyanga ,lyabusalu,ng'wanhangala,3
Shinyanga ,Shinyanga ,lyabusalu,lyabusalu,5
Shinyanga ,Shinyanga ,lyabusalu,mwashilugulu,4
Shinyanga ,Shinyanga ,lyabusalu,mwasingu,3
Shinyanga ,Shinyanga ,lyabusalu,mwambasha,2
Shinyanga ,Shinyanga ,mwalukwa,kadoto 'b',2
Shinyanga ,Shinyanga ,mwalukwa,mwalukwa,3
Shinyanga ,Shinyanga ,mwalukwa,bulambila,2
Shinyanga ,Shinyanga ,mwalukwa,ng'hama,1
Shinyanga ,Shinyanga ,nyamalogo,jimondoli,2
Shinyanga ,Shinyanga ,nyamalogo,ng'wampangabule,2
Shinyanga ,Shinyanga ,nyamalogo,zumve,2
Shinyanga ,Shinyanga ,nyamalogo,nyamalogo,3
Shinyanga ,Shinyanga ,nyamalogo,mwang'osha,3
Shinyanga ,Shinyanga ,nyamalogo,shatimba,4
Shinyanga ,Shinyanga ,lyamidati,lyamidati,5
Shinyanga ,Shinyanga ,lyamidati,kadoto,3
Shinyanga ,Shinyanga ,lyamidati,ihugi,4
Shinyanga ,Shinyanga ,lyamidati,bukilugulu,4
Shinyanga ,Shinyanga ,lyamidati,kizungu,6
Shinyanga ,Kahama ,bulyanhulu,kakola na. 9,3
Shinyanga ,Kahama ,bulyanhulu,lwabakanga,2
Shinyanga ,Kahama ,bulyanhulu,busulwangili,2
Shinyanga ,Kahama ,bulyanhulu,busindi,1
Shinyanga ,Kahama ,bulyanhulu,bushing'we,5
Shinyanga ,Kahama ,bulyanhulu,kakola,12
Shinyanga ,Kahama ,bugarama,bugarama,3
Shinyanga ,Kahama ,bugarama,igwamanoni,2
Shinyanga ,Kahama ,bugarama,ilogi,5
Shinyanga ,Kahama ,bugarama,buyange,3
Shinyanga ,Kahama ,bugarama,igudija,2
Shinyanga ,Kahama ,bugarama,bunango,3
Shinyanga ,Kahama ,lunguya,madaho,2
Shinyanga ,Kahama ,lunguya,izumba,2
Shinyanga ,Kahama ,lunguya,ikinda,3
Shinyanga ,Kahama ,lunguya,ndalilo,1
Shinyanga ,Kahama ,lunguya,lunguya,4
Shinyanga ,Kahama ,lunguya,kabanda,1
Shinyanga ,Kahama ,lunguya,kalole,3
Shinyanga ,Kahama ,lunguya,nyamishiga,3
Shinyanga ,Kahama ,shilela,ndala,1
Shinyanga ,Kahama ,shilela,nyikoboko,2
Shinyanga ,Kahama ,shilela,ilelema,2
Shinyanga ,Kahama ,shilela,malito,3
Shinyanga ,Kahama ,shilela,shilela,2
Shinyanga ,Kahama ,segese,segese,15
Shinyanga ,Kahama ,segese,bumva,3
Shinyanga ,Kahama ,segese,wisolele,858
Shinyanga ,Kahama ,mega,mbizi,3
Shinyanga ,Kahama ,mega,nyaminje,2
Shinyanga ,Kahama ,mega,mega,2
Shinyanga ,Kahama ,mega,masabi,3
Shinyanga ,Kahama ,chela,mwazimba,3
Shinyanga ,Kahama ,chela,nundu,6
Shinyanga ,Kahama ,chela,jomu,3
Shinyanga ,Kahama ,chela,buchambaga,1
Shinyanga ,Kahama ,chela,chela,4
Shinyanga ,Kahama ,chela,mhandu,4
Shinyanga ,Kahama ,busangi,gulla,3
Shinyanga ,Kahama ,busangi,ntundu,2
Shinyanga ,Kahama ,busangi,busangi,4
Shinyanga ,Kahama ,busangi,nyamigege,3
Shinyanga ,Kahama ,ntobo,ntobo 'b',2
Shinyanga ,Kahama ,ntobo,kalagwa,2
Shinyanga ,Kahama ,ntobo,bukwangu,2
Shinyanga ,Kahama ,ntobo,ntobo 'a',2
Shinyanga ,Kahama ,ntobo,buganzo,2
Shinyanga ,Kahama ,ngaya,butegwa,1
Shinyanga ,Kahama ,ngaya,ngaya,2
Shinyanga ,Kahama ,ngaya,igombe,3
Shinyanga ,Kahama ,ngaya,mhama,2
Shinyanga ,Kahama ,ngaya,kakulu,3
Shinyanga ,Kahama ,ngaya,mwashimbayi,2
Shinyanga ,Kahama ,bulige,mwaningi,4
Shinyanga ,Kahama ,bulige,bulige,7
Shinyanga ,Kahama ,kashishi,mwamboku,4
Shinyanga ,Kahama ,kashishi,malilita,2
Shinyanga ,Kahama ,kashishi,mwakuzuka,3
Shinyanga ,Kahama ,kashishi,kashishi,4
Shinyanga ,Kahama ,mwanase,kabondo,3
Shinyanga ,Kahama ,mwanase,mwanase,3
Shinyanga ,Kahama ,mwanase,nata,1
Shinyanga ,Kahama ,mwanase,mwakuhenga,2
Shinyanga ,Kahama ,mwanase,mwamandi,3
Shinyanga ,Kahama ,mwanase,nyamididi,2
Shinyanga ,Kahama ,mwalugulu,kilimbu,3
Shinyanga ,Kahama ,mwalugulu,sungamile,3
Shinyanga ,Kahama ,mwalugulu,mwalugulu,3
Shinyanga ,Kahama ,mwalugulu,banhi,3
Shinyanga ,Kahama ,mwalugulu,mwankima,3
Shinyanga ,Kahama ,mwalugulu,igundu,4
Shinyanga ,Kahama ,jana,jana,3
Shinyanga ,Kahama ,jana,butondolo,3
Shinyanga ,Kahama ,jana,buluma,4
Shinyanga ,Kahama ,jana,izuga,3
Shinyanga ,Kahama ,jana,matinje,1
Shinyanga ,Kahama ,jana,bubungu,2
Shinyanga ,Kahama ,isaka,mwashigini,2
Shinyanga ,Kahama ,isaka,mwakata,7
Shinyanga ,Kahama ,isaka,itogwan'holo,4
Shinyanga ,Kahama ,isaka,isaka station,7
Shinyanga ,Kahama ,isaka,isaka,2
Shinyanga ,Kahama ,chona,busenda,3
Shinyanga ,Kahama ,chona,itebele,5
Shinyanga ,Kahama ,chona,ishila,891
Shinyanga ,Kahama ,chona,chona,3
Shinyanga ,Kahama ,chona,nhimbo,3
Shinyanga ,Kahama ,chona,nsalaba,2
Shinyanga ,Kahama ,chona,nshimba,2
Shinyanga ,Kahama ,chambo,itumbili,3
Shinyanga ,Kahama ,chambo,chambo,4
Shinyanga ,Kahama ,chambo,bushimani,3
Shinyanga ,Kahama ,chambo,selya,2
Shinyanga ,Kahama ,chambo,nyawishi,3
Shinyanga ,Kahama ,kisuke,itumbo,2
Shinyanga ,Kahama ,kisuke,kisuke,3
Shinyanga ,Kahama ,kisuke,nyamilangano,4
Shinyanga ,Kahama ,kisuke,mitonga,2
Shinyanga ,Kahama ,mapamba,nussa,2
Shinyanga ,Kahama ,mapamba,kawekunelela,2
Shinyanga ,Kahama ,mapamba,mapamba,2
Shinyanga ,Kahama ,mapamba,mikwa,1
Shinyanga ,Kahama ,bukomela,ngokolo,2
Shinyanga ,Kahama ,bukomela,kabila,2
Shinyanga ,Kahama ,bukomela,bukomela,2
Shinyanga ,Kahama ,bukomela,mliza,2
Shinyanga ,Kahama ,ukune,italike,2
Shinyanga ,Kahama ,ukune,kayenze,2
Shinyanga ,Kahama ,ukune,iboja,3
Shinyanga ,Kahama ,ukune,kundikili,2
Shinyanga ,Kahama ,ukune,chibiso,560
Shinyanga ,Kahama ,ukune,ilwilo,912
Shinyanga ,Kahama ,ukune,igalula,1
Shinyanga ,Kahama ,ukune,sofi,970
Shinyanga ,Kahama ,igunda,kigwa,823
Shinyanga ,Kahama ,igunda,mhulidede,1
Shinyanga ,Kahama ,igunda,mbuta,1
Shinyanga ,Kahama ,igunda,bunasani,1
Shinyanga ,Kahama ,igunda,zobogo,828
Shinyanga ,Kahama ,igunda,igunda,2
Shinyanga ,Kahama ,kinamapula,butibu,3
Shinyanga ,Kahama ,kinamapula,kasomela,2
Shinyanga ,Kahama ,kinamapula,ilemve,1
Shinyanga ,Kahama ,kinamapula,kalama,952
Shinyanga ,Kahama ,kinamapula,kinamapula,3
Shinyanga ,Kahama ,kinamapula,hongwa,2
Shinyanga ,Kahama ,igwamanoni,mwamanyili,2
Shinyanga ,Kahama ,igwamanoni,luhaga,3
Shinyanga ,Kahama ,igwamanoni,kitongo,2
Shinyanga ,Kahama ,igwamanoni,igwamanoni,2
Shinyanga ,Kahama ,igwamanoni,kipangu,2
Shinyanga ,Kahama ,igwamanoni,iramba,2
Shinyanga ,Kahama ,igwamanoni,nyakashatala,2
Shinyanga ,Kahama ,mpunze,butende,3
Shinyanga ,Kahama ,mpunze,mpunze,5
Shinyanga ,Kahama ,mpunze,bulima,2
Shinyanga ,Kahama ,sabasabini,iponyanholo,3
Shinyanga ,Kahama ,sabasabini,sabasabini,3
Shinyanga ,Kahama ,sabasabini,bubungu,2
Shinyanga ,Kahama ,sabasabini,kabanga,3
Shinyanga ,Kahama ,sabasabini,lusonzo,2
Shinyanga ,Kahama ,idahina,mwabomba,5
Shinyanga ,Kahama ,idahina,idahina,4
Shinyanga ,Kahama ,idahina,ihapula,2
Shinyanga ,Kahama ,idahina,busulwanguku,2
Shinyanga ,Kahama ,idahina,nyamtengela,5
Shinyanga ,Kahama ,idahina,isanga,5
Shinyanga ,Kahama ,bulungwa,idetemya,2
Shinyanga ,Kahama ,bulungwa,nyabusalu,4
Shinyanga ,Kahama ,bulungwa,makongolo,4
Shinyanga ,Kahama ,bulungwa,shaka,5
Shinyanga ,Kahama ,bulungwa,nyamkondo,3
Shinyanga ,Kahama ,bulungwa,kinamig'hwa,2
Shinyanga ,Kahama ,bulungwa,bukale,3
Shinyanga ,Kahama ,bulungwa,mulungu,2
Shinyanga ,Kahama ,nyankende,masumbwe,2
Shinyanga ,Kahama ,nyankende,kagera,2
Shinyanga ,Kahama ,nyankende,mwadui,2
Shinyanga ,Kahama ,nyankende,nyankende,5
Shinyanga ,Kahama ,nyankende,bunanda,1
Shinyanga ,Kahama ,nyankende,imalabupina,2
Shinyanga ,Kahama ,ulewe,shilabela,3
Shinyanga ,Kahama ,ulewe,nyalwelwe,4
Shinyanga ,Kahama ,ulewe,bugomba,5
Shinyanga ,Kahama ,ulewe,iyogelo,2
Shinyanga ,Kahama ,ulewe,kalo,2
Shinyanga ,Kahama ,ulewe,itega,2
Shinyanga ,Kahama ,ushetu,mhuge,2
Shinyanga ,Kahama ,ushetu,kidanha,2
Shinyanga ,Kahama ,ushetu,ibambala,1
Shinyanga ,Kahama ,ushetu,ibelansuha,5
Shinyanga ,Kahama ,ushetu,mkwangulwa,3
Shinyanga ,Kahama ,ushetu,mbika,5
Shinyanga ,Kahama ,uyogo,nsunga,3
Shinyanga ,Kahama ,uyogo,manungu,3
Shinyanga ,Kahama ,uyogo,uyogo,5
Shinyanga ,Kahama ,uyogo,bugoshi,2
Shinyanga ,Kahama ,uyogo,kalama,2
Shinyanga ,Kahama ,ulowa,bugela,2
Shinyanga ,Kahama ,ulowa,kangeme,7
Shinyanga ,Kahama ,ulowa,ilomelo,3
Shinyanga ,Kahama ,ulowa,ulowa,7
Shinyanga ,Kahama ,ubagwe,salawe,2
Shinyanga ,Kahama ,ubagwe,ubagwe,5
Shinyanga ,Kahama ,ubagwe,nonwe,3
Shinyanga ,Kahama ,ubagwe,misayu,3
Shinyanga ,Kahama ,ubagwe,mwadui,3
Shinyanga ,Kahama TC,ngogwa,nuja,2
Shinyanga ,Kahama TC,ngogwa,ngogwa,2
Shinyanga ,Kahama TC,ngogwa,ngulu,2
Shinyanga ,Kahama TC,ngogwa,nyambula,2
Shinyanga ,Kahama TC,wendele,tumaini,2
Shinyanga ,Kahama TC,wendele,katungulu,1
Shinyanga ,Kahama TC,wendele,wendele,3
Shinyanga ,Kahama TC,wendele,kahanga,2
Shinyanga ,Kahama TC,kinaga,nduku,4
Shinyanga ,Kahama TC,kinaga,magobeko,2
Shinyanga ,Kahama TC,kinaga,kinaga,4
Shinyanga ,Kahama TC,kinaga,igung'hwa,3
Shinyanga ,Kahama TC,kinaga,ubilimbi,2
Shinyanga ,Kahama TC,isagehe,kidunyashi,2
Shinyanga ,Kahama TC,isagehe,isagehe,3
Shinyanga ,Kahama TC,isagehe,malenge,1
Shinyanga ,Kahama TC,isagehe,bukooba,2
Shinyanga ,Kahama TC,isagehe,mpela,3
Shinyanga ,Kahama TC,mondo,penzi,2
Shinyanga ,Kahama TC,mondo,mwanzwagi,2
Shinyanga ,Kahama TC,mondo,mondo,3
Shinyanga ,Kahama TC,mondo,sangilwa,2
Shinyanga ,Kahama TC,mondo,bumbiti,2
Shinyanga ,Kahama TC,kagongwa,kagongwa,8
Shinyanga ,Kahama TC,kagongwa,gembe,2
Shinyanga ,Kahama TC,kagongwa,kishima,5
Shinyanga ,Kahama TC,kagongwa,iponya,6
Shinyanga ,Kahama TC,nyahanga,shunu,9
Shinyanga ,Kahama TC,nyahanga,nyahanga,6
Shinyanga ,Kahama TC,malunga,malunga,10
Shinyanga ,Kahama TC,mhongolo,mhongolo,6
Shinyanga ,Kahama TC,mhongolo,nyashimbi,3
Shinyanga ,Kahama TC,mhongolo,mbulu,7
Shinyanga ,Kahama TC,mwendakulima,mwendakulima,7
Shinyanga ,Kahama TC,mwendakulima,chapulwa,3
Shinyanga ,Kahama TC,mwendakulima,mwime,4
Shinyanga ,Kahama TC,zongomera,ilindi,3
Shinyanga ,Kahama TC,zongomera,zongomera,3
Shinyanga ,Kahama TC,zongomera,seeke,4
Shinyanga ,Kahama TC,mhungula,mhungula,7
Shinyanga ,Kahama TC,mhungula,bukondamoyo,4
Shinyanga ,Kahama TC,nyihogo,kilima,2
Shinyanga ,Kahama TC,nyihogo,kisisi,2
Shinyanga ,Kahama TC,nyihogo,mayila,4
Shinyanga ,Kahama TC,nyihogo,nyihogo,5
Shinyanga ,Kahama TC,nyasubi,nyasubi,20
Shinyanga ,Kahama TC,kahama mjini,namanga,2
Shinyanga ,Kahama TC,kahama mjini,kusundwa,535
Shinyanga ,Kahama TC,kahama mjini,nkamba,463
Shinyanga ,Kahama TC,kahama mjini,nkandi,1
Shinyanga ,Kahama TC,kahama mjini,igalilimi,739
Shinyanga ,Kahama TC,kahama mjini,nyanyembe,1
Shinyanga ,Kahama TC,majengo,majengo,16
Shinyanga ,Kahama TC,busoka,sunge,1
Shinyanga ,Kahama TC,busoka,kitwana,1
Shinyanga ,Kahama TC,busoka,busoka,3
Shinyanga ,Kahama TC,kilago,nyanhembe,1
Shinyanga ,Kahama TC,kilago,kilago,3
Shinyanga ,Kahama TC,kilago,tulole,3
Shinyanga ,Kahama TC,kilago,shininga,1
Shinyanga ,Kahama TC,kilago,wame,1
Shinyanga ,Kahama TC,kilago,ufala,2
Shinyanga ,Kahama TC,iyenze,ishiki,1
Shinyanga ,Kahama TC,iyenze,kawe,1
Shinyanga ,Kahama TC,iyenze,iyenze,3
Shinyanga ,Kahama TC,iyenze,isalenge,2
Shinyanga ,Kahama TC,iyenze,ilungu,669
Shinyanga ,Kahama TC,nyandekwa,kakele,2
